source,target,weight
9005,14902,1
1499,5097,1
1499,15542,1
1499,13199,1
1605,3652,1
1605,2188,1
1605,8270,1
1605,8486,1
1605,8492,1
1605,9055,1
9009,12679,1
6572,8254,1
1461,2346,1
1461,10244,1
3511,14175,1
2997,3505,1
2060,3650,1
2060,3505,1
2060,7124,1
2060,5036,1
9020,10244,1
5915,7383,1
5915,13199,1
9029,11466,1
9032,9031,1
3964,9040,1
3964,11499,1
3964,11500,1
3964,14936,1
3964,15893,1
3964,15894,1
3964,15895,1
902,901,1
902,905,1
902,906,1
902,908,1
902,913,1
902,915,1
902,917,1
902,918,1
902,924,1
902,934,1
902,935,1
902,944,1
902,949,1
902,965,1
902,968,1
902,974,1
902,986,1
902,1033,1
902,1035,1
902,1079,1
902,1085,1
902,1158,1
902,1224,1
902,1858,1
902,1859,1
902,1860,1
902,1861,1
902,1891,1
902,1852,1
902,1936,1
902,1908,1
902,1945,1
902,1868,1
902,1949,1
902,1959,1
902,1995,1
902,2999,1
902,2619,1
902,1029,1
902,3000,1
902,3002,1
902,2964,1
902,3008,1
902,1817,1
902,3010,1
902,3014,1
902,3015,1
902,3016,1
902,3023,1
902,2963,1
902,3028,1
902,3033,1
902,3037,1
902,3050,1
902,3051,1
902,1116,1
902,3060,1
902,3063,1
902,3081,1
902,961,1
902,932,1
902,1007,1
902,3122,1
902,3153,1
902,3164,1
902,3171,1
902,3174,1
902,1101,1
902,3184,1
902,3012,1
902,3760,1
902,3022,1
902,1695,1
902,3779,1
902,3783,1
902,1674,1
902,3795,1
902,2419,1
902,2267,1
902,3822,1
902,3878,1
902,6045,1
902,6049,1
902,6069,1
902,3894,1
902,6098,1
902,6101,1
902,6109,1
902,5399,1
902,2498,1
902,2119,1
902,9249,1
902,9255,1
902,4672,1
902,9256,1
902,9258,1
902,2161,1
902,9260,1
902,9266,1
902,2120,1
902,9281,1
902,8766,1
902,5704,1
902,6628,1
902,2193,1
902,9293,1
902,2292,1
902,9305,1
902,6951,1
902,9307,1
902,7701,1
902,9311,1
902,1488,1
902,11446,1
902,11407,1
902,10011,1
902,11449,1
902,11451,1
902,11475,1
902,11483,1
902,8121,1
902,5730,1
902,11538,1
902,11388,1
902,1544,1
902,11625,1
902,11639,1
902,11659,1
902,11813,1
902,12191,1
902,12359,1
902,1742,1
902,2350,1
902,8376,1
902,6930,1
902,2154,1
902,12442,1
902,12464,1
902,12473,1
902,2148,1
902,12474,1
902,12480,1
902,12481,1
902,1466,1
902,6296,1
902,12499,1
902,1139,1
902,12527,1
7021,12518,1
11460,12117,1
1422,7124,1
1422,3315,1
1422,13199,1
1527,2346,1
1527,1527,1
4660,5429,1
11466,11612,1
11466,11687,1
11466,11719,1
11466,11885,1
11466,12200,1
1500,2109,1
1500,7263,1
1500,9317,1
1500,11017,1
11474,13199,1
11495,11494,1
11495,11521,1
11495,11533,1
11496,13446,1
11513,11512,1
774,2964,1
774,10037,1
774,904,1
11530,11529,1
11407,11426,1
11407,11477,1
11407,11516,1
11407,11528,1
11407,11624,1
11407,11782,1
11407,11773,1
11407,12116,1
11407,12199,1
5730,5729,1
5730,5739,1
5730,5762,1
5730,5786,1
5730,5798,1
5730,5800,1
5730,5801,1
5730,5825,1
5730,5837,1
5730,11362,1
5730,7973,1
5730,11363,1
5730,11364,1
5730,11372,1
5730,11376,1
5730,11378,1
5730,11379,1
5730,11382,1
5730,11383,1
5730,11394,1
5730,7662,1
5730,11396,1
5730,11404,1
5730,11407,1
5730,11415,1
5730,11422,1
5730,11428,1
5730,11441,1
5730,11454,1
5730,11480,1
5730,11486,1
5730,11487,1
5730,11501,1
5730,11510,1
5730,11511,1
5730,11526,1
5730,6948,1
5730,11551,1
5730,11575,1
5730,11576,1
5730,6491,1
5730,7134,1
5730,11636,1
5730,11658,1
5730,11661,1
5730,11672,1
5730,11680,1
5730,11681,1
5730,11577,1
5730,11723,1
5730,7797,1
5730,11828,1
5730,5820,1
5730,11959,1
5730,11987,1
5730,12004,1
5730,12009,1
5730,12074,1
5730,12306,1
5730,12309,1
5730,12310,1
5730,15738,1
5730,10244,1
5730,14885,1
5730,15747,1
11598,11597,1
9665,9695,1
11610,11715,1
5121,5163,1
5121,5215,1
5121,6012,1
5121,9501,1
5121,11707,1
5121,8105,1
5121,5311,1
5121,5487,1
5121,14079,1
5121,14113,1
5121,15211,1
5121,15232,1
5121,15299,1
3545,4243,1
3545,7383,1
11727,11726,1
11773,11772,1
11773,11794,1
11773,11802,1
11773,11843,1
5266,5295,1
11826,11825,1
2532,3575,1
8454,8453,1
8454,12095,1
4941,7728,1
12160,12170,1
12163,12162,1
2041,12359,1
2041,14570,1
7230,9423,1
2294,2293,1
2294,8417,1
2294,12359,1
2294,12530,1
3794,6537,1
3794,9979,1
12510,13199,1
2359,10505,1
7876,12542,1
7876,12359,1
6985,11414,1
4106,4105,1
4106,12517,1
4106,8225,1
9979,12523,1
12359,12360,1
12359,12361,1
12359,12362,1
12359,12363,1
12359,12365,1
12359,12367,1
12359,12368,1
12359,12369,1
12359,12370,1
12359,12371,1
12359,12372,1
12359,12375,1
12359,12377,1
12359,12381,1
12359,12383,1
12359,12386,1
12359,12387,1
12359,12389,1
12359,12390,1
12359,12391,1
12359,12395,1
12359,12397,1
12359,12401,1
12359,12402,1
12359,12403,1
12359,12405,1
12359,12407,1
12359,12408,1
12359,12413,1
12359,12414,1
12359,12416,1
12359,12421,1
12359,12427,1
12359,12429,1
12359,12430,1
12359,12435,1
12359,12444,1
12359,12448,1
12359,12450,1
12359,12455,1
12359,12442,1
12359,12458,1
12359,12460,1
12359,12461,1
12359,12462,1
12359,12463,1
12359,12465,1
12359,12470,1
12359,12472,1
12359,12473,1
12359,12475,1
12359,12476,1
12359,12479,1
12359,12484,1
12359,12485,1
12359,12489,1
12359,12494,1
12359,12495,1
12359,12496,1
12359,12497,1
12359,12498,1
12359,12502,1
12359,12504,1
12359,12506,1
12359,12490,1
12359,12508,1
12359,12511,1
12359,12516,1
12359,12520,1
12359,12529,1
12359,12533,1
12359,12536,1
12359,12543,1
12359,12545,1
12359,12546,1
12359,12547,1
12359,12548,1
6267,6266,1
6267,6270,1
6094,6188,1
10531,10532,1
10541,10540,1
10589,10588,1
2225,2229,1
2225,2230,1
2225,2233,1
2225,2236,1
2225,2240,1
2225,2259,1
2225,2266,1
2225,2271,1
2225,2277,1
2225,2305,1
2225,2313,1
2225,2320,1
2225,2339,1
2225,2341,1
2225,2344,1
2225,2345,1
2225,2458,1
2225,2459,1
2225,3214,1
2225,3215,1
2225,3216,1
2225,3217,1
2225,3218,1
2225,3219,1
2225,3220,1
2225,3221,1
2225,3223,1
2225,3224,1
2225,3225,1
2225,3226,1
2225,3227,1
2225,3228,1
2225,3231,1
2225,3238,1
2225,3240,1
2225,3241,1
2225,3242,1
2225,3244,1
2225,3246,1
2225,3250,1
2225,3251,1
2225,3252,1
2225,3257,1
2225,3259,1
2225,3260,1
2225,3263,1
2225,3266,1
2225,3267,1
2225,3268,1
2225,3269,1
2225,3271,1
2225,3274,1
2225,3276,1
2225,3277,1
2225,2359,1
2225,3280,1
2225,3281,1
2225,3285,1
2225,3286,1
2225,3289,1
2225,3293,1
2225,3295,1
2225,3296,1
2225,3298,1
2225,3300,1
2225,3301,1
2225,3307,1
2225,3309,1
2225,3310,1
2225,3312,1
2225,3313,1
2225,3314,1
2225,3319,1
2225,3315,1
2225,3321,1
2225,3323,1
2225,3324,1
2225,3326,1
2225,3327,1
2225,3328,1
2225,3335,1
2225,3342,1
2225,3343,1
2225,3332,1
2225,3349,1
2225,3350,1
2225,3360,1
2225,3362,1
2225,3369,1
2225,3372,1
2225,3356,1
2225,3378,1
2225,3387,1
2225,3389,1
2225,3394,1
2225,3399,1
2225,3411,1
2225,3416,1
2225,3417,1
2225,3421,1
2225,3422,1
2225,3424,1
2225,3425,1
2225,3430,1
2225,3435,1
2225,3437,1
2225,2608,1
2225,3441,1
2225,2728,1
2225,3452,1
2225,3456,1
2225,3459,1
2225,3463,1
2225,3466,1
2225,3469,1
2225,3470,1
2225,3473,1
2225,3475,1
2225,3476,1
2225,3478,1
2225,3479,1
2225,3480,1
2225,3482,1
2225,3483,1
2225,3487,1
2225,3491,1
2225,3496,1
2225,3502,1
2225,3504,1
2225,3508,1
2225,3503,1
2225,3511,1
2225,3513,1
2225,3059,1
2225,3516,1
2225,3518,1
2225,3526,1
2225,3530,1
2225,3533,1
2225,3538,1
2225,3547,1
2225,3539,1
2225,3549,1
2225,3550,1
2225,3552,1
2225,3553,1
2225,3555,1
2225,3556,1
2225,3559,1
2225,3560,1
2225,3561,1
2225,3562,1
2225,3564,1
2225,3567,1
2225,3569,1
2225,3570,1
2225,3573,1
2225,3575,1
2225,3577,1
2225,3583,1
2225,3106,1
2225,3590,1
2225,3591,1
2225,3597,1
2225,3600,1
2225,3606,1
2225,3608,1
2225,3612,1
2225,3580,1
2225,3572,1
2225,3616,1
2225,3618,1
2225,3506,1
2225,3619,1
2225,3624,1
2225,3627,1
2225,3632,1
2225,3634,1
2225,3636,1
2225,3637,1
2225,3643,1
2225,2456,1
2225,3650,1
2225,3652,1
2225,3654,1
2225,3659,1
2225,3660,1
2225,3661,1
2225,3663,1
2225,3664,1
2225,3668,1
2225,3669,1
2225,3680,1
2225,3683,1
2225,3685,1
2225,3678,1
2225,3687,1
2225,3579,1
2225,3690,1
2225,3692,1
2225,3695,1
2225,3696,1
2225,4805,1
2225,4806,1
2225,4807,1
2225,2918,1
2225,4809,1
2225,2984,1
2225,4811,1
2225,3016,1
2225,4815,1
2225,4817,1
2225,4820,1
2225,4243,1
2225,4823,1
2225,4832,1
2225,4838,1
2225,4841,1
2225,4843,1
2225,4845,1
2225,4852,1
2225,4856,1
2225,4858,1
2225,4860,1
2225,4862,1
2225,4863,1
2225,4864,1
2225,4865,1
2225,4867,1
2225,4872,1
2225,4875,1
2225,4880,1
2225,4881,1
2225,4883,1
2225,4888,1
2225,4890,1
2225,4892,1
2225,4898,1
2225,4908,1
2225,4919,1
2225,4921,1
2225,4925,1
2225,4928,1
2225,4930,1
2225,4931,1
2225,4933,1
2225,2423,1
2225,4936,1
2225,4922,1
2225,4939,1
2225,4941,1
2225,4942,1
2225,4940,1
2225,4953,1
2225,4955,1
2225,4960,1
2225,4963,1
2225,4964,1
2225,4965,1
2225,4968,1
2225,4970,1
2225,4973,1
2225,4980,1
2225,4981,1
2225,4983,1
2225,4985,1
2225,4987,1
2225,4988,1
2225,4989,1
2225,4992,1
2225,4994,1
2225,5000,1
2225,3471,1
2225,5001,1
2225,4705,1
2225,5002,1
2225,5009,1
2225,5019,1
2225,5026,1
2225,5030,1
2225,5031,1
2225,5041,1
2225,5042,1
2225,2990,1
2225,5043,1
2225,5047,1
2225,5048,1
2225,5049,1
2225,5052,1
2225,5057,1
2225,5059,1
2225,5062,1
2225,5064,1
2225,5065,1
2225,5075,1
2225,5076,1
2225,5014,1
2225,5079,1
2225,5086,1
2225,5087,1
2225,5106,1
2225,5108,1
2225,4507,1
2225,5116,1
2225,5122,1
2225,5125,1
2225,5129,1
2225,5137,1
2225,5141,1
2225,3628,1
2225,5150,1
2225,5126,1
2225,5036,1
2225,5161,1
2225,5162,1
2225,5176,1
2225,3811,1
2225,5177,1
2225,5179,1
2225,5186,1
2225,5189,1
2225,5191,1
2225,5193,1
2225,5194,1
2225,5200,1
2225,5201,1
2225,3791,1
2225,5209,1
2225,5211,1
2225,5214,1
2225,5216,1
2225,5217,1
2225,5219,1
2225,5221,1
2225,5225,1
2225,5228,1
2225,5140,1
2225,4139,1
2225,5232,1
2225,5234,1
2225,5235,1
2225,5238,1
2225,5240,1
2225,5244,1
2225,5247,1
2225,5252,1
2225,5257,1
2225,5262,1
2225,5265,1
2225,5267,1
2225,5269,1
2225,5277,1
2225,4746,1
2225,5286,1
2225,5291,1
2225,5299,1
2225,5303,1
2225,5304,1
2225,5315,1
2225,5320,1
2225,5321,1
2225,5323,1
2225,5327,1
2225,5328,1
2225,5010,1
2225,5337,1
2225,5340,1
2225,5346,1
2225,5352,1
2225,5353,1
2225,5357,1
2225,2273,1
2225,5366,1
2225,5370,1
2225,5374,1
2225,5381,1
2225,2333,1
2225,5390,1
2225,5391,1
2225,5400,1
2225,5402,1
2225,5410,1
2225,5413,1
2225,5414,1
2225,2934,1
2225,5415,1
2225,5420,1
8758,12205,1
8758,14411,1
6869,6868,1
6869,6904,1
6869,10123,1
6869,13199,1
6869,13596,1
6869,13606,1
1997,2225,1
1997,3263,1
2001,2000,1
2017,6248,1
2024,2023,1
2024,3891,1
2024,5820,1
2024,7034,1
2024,3679,1
2024,9290,1
3710,3709,1
3710,3733,1
3710,8795,1
3710,8807,1
3710,8944,1
3710,11642,1
3710,11623,1
3710,11670,1
3710,11693,1
3710,11797,1
3710,11940,1
3735,3809,1
3735,8779,1
3742,13921,1
3742,13911,1
3762,3761,1
3762,3763,1
3762,3764,1
3762,3777,1
3762,3780,1
3762,3781,1
3762,3787,1
3762,3825,1
3762,3864,1
3762,3883,1
3762,3886,1
3762,15295,1
3838,8764,1
2955,3505,1
3869,9095,1
4240,14083,1
4286,4285,1
4286,4768,1
4289,14618,1
4290,8234,1
4290,14886,1
4290,13199,1
4330,5661,1
5686,7263,1
5686,10244,1
5687,9214,1
5694,5695,1
5694,5698,1
5694,5699,1
5694,5734,1
5694,5736,1
5694,5737,1
5694,5738,1
5694,5742,1
5694,5744,1
5694,5746,1
5694,5753,1
5694,5819,1
5694,5830,1
5694,5842,1
5694,5852,1
5694,5865,1
5694,5867,1
5694,10244,1
5694,10495,1
5694,10496,1
5694,10507,1
5694,10512,1
5694,10513,1
5694,10807,1
5694,10809,1
5694,10812,1
5694,10813,1
5694,10818,1
5694,10836,1
5694,10853,1
5694,10868,1
5694,8750,1
5694,10899,1
5694,5831,1
5694,11758,1
5694,11836,1
5694,12185,1
5694,12217,1
5703,5702,1
5703,5708,1
5703,5715,1
5703,5719,1
5703,5733,1
5703,5731,1
5703,5757,1
5703,5793,1
5703,5805,1
5703,9071,1
5703,9169,1
5703,9387,1
5703,6924,1
5703,10819,1
5703,10822,1
5703,10838,1
5703,6929,1
5703,8460,1
5703,5766,1
5703,11020,1
5703,11220,1
5703,8448,1
5703,11689,1
5703,9197,1
5703,12982,1
5703,12983,1
5703,10810,1
5703,6271,1
5703,7041,1
5703,13016,1
5703,5703,1
5703,8160,1
5703,13029,1
5703,13043,1
5703,8775,1
5722,11104,1
5726,7124,1
5726,7383,1
5731,5754,1
5731,5771,1
5731,6971,1
5732,12679,1
5756,7954,1
5758,5807,1
5766,5765,1
5766,7810,1
5814,7954,1
5843,11429,1
5916,14109,1
5924,12359,1
5936,14346,1
5943,8794,1
5948,5949,1
10792,12679,1
5903,7954,1
5903,14058,1
10284,13199,1
10795,10794,1
10796,10802,1
10796,10796,1
10797,11223,1
10801,10800,1
6326,15901,1
8764,8765,1
8764,11284,1
10817,10834,1
10829,10828,1
10883,10882,1
10902,10901,1
10908,10907,1
10913,10912,1
10913,11308,1
10917,10916,1
6839,7124,1
6839,10956,1
10960,10959,1
10960,11242,1
10960,11245,1
10963,10962,1
6973,10942,1
6973,10980,1
10989,14799,1
10845,10844,1
10933,11218,1
11003,12406,1
11003,12359,1
10809,10848,1
10809,12293,1
11010,11152,1
6316,10996,1
11023,11022,1
6323,12359,1
6338,10931,1
11036,11035,1
10996,11042,1
7967,7981,1
7967,11386,1
11063,11074,1
10848,10847,1
10848,10852,1
10848,10856,1
10848,10870,1
10848,10895,1
10848,10848,1
10848,10905,1
10848,10923,1
10848,10984,1
10848,11059,1
10848,11120,1
10848,11121,1
10848,11134,1
10848,11336,1
11077,11076,1
11087,11086,1
11114,11160,1
11130,11129,1
11142,11141,1
11144,11200,1
11144,11294,1
6310,14886,1
11167,11166,1
11172,11190,1
10863,10876,1
10863,10878,1
10863,10879,1
10863,10884,1
10863,10889,1
10863,10894,1
10863,10911,1
10863,10918,1
10863,10922,1
10863,10926,1
10863,10929,1
10863,10945,1
10863,10950,1
10863,10961,1
10863,10969,1
10863,11001,1
10863,11017,1
10863,11031,1
10863,11058,1
10863,11154,1
10863,11161,1
10863,11168,1
10863,11174,1
10863,11194,1
10863,11217,1
10863,11236,1
10863,11244,1
10863,11278,1
10863,11289,1
10863,11323,1
10863,12100,1
10863,12129,1
10863,12208,1
10863,12232,1
10863,12289,1
10863,12307,1
10863,12312,1
11215,11214,1
11249,11248,1
7156,7199,1
11266,12894,1
11288,15606,1
7566,7701,1
7566,8020,1
7566,9752,1
7566,11291,1
7566,11309,1
11282,11283,1
11282,11287,1
11282,11302,1
7973,12377,1
11314,11313,1
11317,11316,1
11318,11320,1
8078,11326,1
8078,8078,1
11334,11333,1
8188,13199,1
11338,11340,1
11338,11341,1
11338,11351,1
11338,11369,1
11338,11397,1
11338,11431,1
11338,11438,1
11338,11584,1
11338,11647,1
11338,11657,1
11338,11759,1
11338,11919,1
11409,11410,1
11409,11442,1
11409,11464,1
11409,11603,1
11409,11607,1
11409,11615,1
11409,11690,1
11409,11968,1
11409,13003,1
11409,13020,1
11409,13032,1
11409,14237,1
11409,14238,1
11409,14183,1
11409,12435,1
11362,11368,1
11362,11395,1
11362,11385,1
11362,11532,1
11362,11434,1
11362,11587,1
11362,11787,1
11458,11975,1
6881,14886,1
11527,13199,1
11547,11546,1
11563,11562,1
11606,11605,1
11606,11753,1
11606,12013,1
7134,11362,1
7134,11385,1
7134,11417,1
7134,11595,1
7134,9403,1
7134,11656,1
7134,11731,1
11618,11617,1
11577,11588,1
11577,11591,1
11577,11684,1
11577,12304,1
11701,11700,1
11709,11710,1
11709,11712,1
11709,11718,1
11709,11721,1
11709,11722,1
11709,11724,1
11709,11728,1
11709,11732,1
11709,11736,1
11709,11737,1
11709,11741,1
11709,11743,1
11709,11777,1
11709,11779,1
11709,11785,1
11709,11793,1
11709,11852,1
11709,11872,1
11709,11906,1
11709,11910,1
11709,11928,1
11709,11930,1
11709,11983,1
11709,11989,1
11709,12044,1
11709,12102,1
11709,12164,1
11730,11729,1
11761,11760,1
11766,11765,1
11766,11776,1
11766,11789,1
11766,11934,1
11766,12174,1
9666,12679,1
11791,11904,1
9084,11796,1
9084,11965,1
9084,14694,1
9084,9297,1
9781,13199,1
11817,11816,1
11831,11922,1
8120,12359,1
8120,13199,1
11875,11874,1
7232,14183,1
11926,12026,1
10920,11136,1
11945,11944,1
9445,9445,1
9445,9497,1
9445,9541,1
9445,9608,1
9445,12098,1
7025,9084,1
12039,12038,1
12050,12049,1
12055,12054,1
12055,12057,1
12055,12070,1
12071,12073,1
12107,12106,1
12109,12108,1
12119,12118,1
12120,12241,1
12123,12122,1
7377,13199,1
12127,12126,1
12134,12140,1
12152,12151,1
10126,12359,1
12169,12171,1
12169,12183,1
12203,12853,1
12207,12206,1
12225,12224,1
12225,14335,1
12225,14336,1
12225,15442,1
12225,15450,1
12225,15535,1
12227,12226,1
7041,11607,1
7041,13016,1
12235,12234,1
12268,13199,1
9376,9385,1
9376,9405,1
12302,12303,1
12320,12319,1
12322,12321,1
12324,12331,1
12324,12350,1
10097,13620,1
10097,13199,1
10097,13767,1
4341,9704,1
4352,4351,1
4395,4394,1
4831,7967,1
4848,5490,1
4848,5518,1
4848,6296,1
4848,6320,1
4848,6333,1
4848,14925,1
4869,5172,1
4876,5090,1
4876,5340,1
4904,12054,1
4944,8451,1
4944,11409,1
4945,5090,1
5012,10920,1
5014,5013,1
5014,5021,1
5014,5022,1
5014,5024,1
5014,5034,1
5014,5038,1
5014,5039,1
5014,5040,1
5014,5070,1
5014,5073,1
5014,5074,1
5014,5080,1
5014,5081,1
5014,5092,1
5014,5112,1
5014,5115,1
5014,5118,1
5014,5132,1
5014,5149,1
5014,5175,1
5014,5218,1
5014,5243,1
5014,5260,1
5014,5412,1
5014,7322,1
5014,5090,1
5014,7324,1
5014,7325,1
5014,7326,1
5014,7327,1
5014,7329,1
5014,7333,1
5014,7334,1
5014,7336,1
5014,7339,1
5014,7340,1
5014,5129,1
5014,7341,1
5014,7344,1
5014,7346,1
5014,7347,1
5014,7349,1
5014,7350,1
5014,7353,1
5014,7356,1
5014,7361,1
5014,7363,1
5014,7364,1
5014,5757,1
5014,7366,1
5014,7367,1
5014,7370,1
5014,7372,1
5014,7377,1
5014,7380,1
5014,7386,1
5014,7388,1
5014,7392,1
5014,7395,1
5014,7402,1
5014,7406,1
5014,7409,1
5014,7411,1
5014,7415,1
5014,7423,1
5014,7424,1
5014,7438,1
5014,7440,1
5014,7459,1
5014,7479,1
5014,7484,1
5014,7495,1
5014,7502,1
5014,7505,1
5014,7515,1
5014,7519,1
5014,5030,1
5014,7521,1
5014,7525,1
5014,7547,1
5014,7559,1
5014,7560,1
5014,7592,1
5014,7612,1
5014,7637,1
5014,7655,1
5014,7683,1
5014,7686,1
5014,7697,1
5014,7704,1
5014,7712,1
5014,7715,1
5014,7722,1
5014,7739,1
5014,5756,1
5014,7768,1
5014,7776,1
5014,7824,1
5014,7852,1
5014,7863,1
5014,7867,1
5014,7871,1
5014,7878,1
5014,7896,1
5014,7899,1
5014,7907,1
5014,7908,1
5014,7921,1
5017,5016,1
5017,6346,1
5017,6347,1
5023,11577,1
5025,5090,1
5025,5681,1
4746,4745,1
4746,5091,1
5134,5133,1
5146,5145,1
5254,5253,1
5385,11429,1
5395,5394,1
5395,5694,1
5395,5845,1
5395,5681,1
5395,5918,1
5849,5858,1
5849,13199,1
5850,11407,1
5853,7011,1
5857,5856,1
5857,7124,1
4959,5681,1
5870,5872,1
5870,5879,1
5870,5880,1
5871,13199,1
5913,8117,1
5913,6398,1
5913,12798,1
7383,7382,1
7383,7384,1
7383,7385,1
7383,7387,1
7383,7390,1
7383,7391,1
7383,7393,1
7383,7394,1
7383,7401,1
7383,7403,1
7383,7404,1
7383,7405,1
7383,7408,1
7383,7416,1
7383,7417,1
7383,7419,1
7383,7420,1
7383,7425,1
7383,7426,1
7383,7428,1
7383,7429,1
7383,7431,1
7383,7432,1
7383,7437,1
7383,7442,1
7383,7451,1
7383,7453,1
7383,7455,1
7383,7456,1
7383,7457,1
7383,7458,1
7383,7462,1
7383,7464,1
7383,7470,1
7383,7471,1
7383,7472,1
7383,7478,1
7383,7481,1
7383,7493,1
7383,7497,1
7383,7499,1
7383,7501,1
7383,7508,1
7383,7510,1
7383,7516,1
7383,7517,1
7383,7518,1
7383,7522,1
7383,7533,1
7383,7536,1
7383,7537,1
7383,7539,1
7383,7543,1
7383,7545,1
7383,7554,1
7383,7572,1
7383,7576,1
7383,7594,1
7383,7600,1
7383,7605,1
7383,7607,1
7383,7611,1
7383,7615,1
7383,7620,1
7383,7624,1
7383,7631,1
7383,7638,1
7383,7644,1
7383,7645,1
7383,7646,1
7383,7652,1
7383,7654,1
7383,7656,1
7383,7659,1
7383,7672,1
7383,7678,1
7383,7682,1
7383,7689,1
7383,7690,1
7383,7691,1
7383,7692,1
7383,7694,1
7383,7698,1
7383,7720,1
7383,7725,1
7383,7748,1
7383,7753,1
7383,7759,1
7383,7763,1
7383,7771,1
7383,7778,1
7383,7779,1
7383,7782,1
7383,7783,1
7383,7800,1
7383,7808,1
7383,7807,1
7383,7813,1
7383,7836,1
7383,7839,1
7383,7842,1
7383,7853,1
7383,7858,1
7383,7868,1
7383,7880,1
7383,7887,1
7383,7900,1
7383,7901,1
7383,7919,1
7383,7933,1
9361,9886,1
9361,9840,1
9256,15542,1
5003,5090,1
5003,10615,1
9387,12885,1
9410,11409,1
8104,9425,1
8104,9486,1
8104,10244,1
8104,11409,1
9432,10956,1
4767,4785,1
4767,6483,1
4767,9258,1
4767,8856,1
4767,5681,1
9492,9491,1
7210,9521,1
9515,9515,1
6593,9532,1
6593,9538,1
9542,10244,1
9568,9567,1
10563,10562,1
10563,10564,1
10563,10565,1
10563,10569,1
10563,10580,1
10563,10633,1
10563,10647,1
10563,10720,1
10563,10755,1
6156,6155,1
6156,6214,1
6156,6238,1
6156,6991,1
6156,6992,1
6156,6994,1
6156,6999,1
6156,7002,1
6156,7006,1
6156,6363,1
6156,7022,1
6156,7066,1
6156,8954,1
6156,8956,1
6156,7136,1
6156,9070,1
6156,9220,1
6156,9287,1
6156,10521,1
6156,6156,1
6156,10522,1
6156,10524,1
6156,10525,1
6156,10528,1
6156,10529,1
6156,10530,1
6156,10532,1
6156,10534,1
6156,10535,1
6156,10536,1
6156,6278,1
6156,10542,1
6156,10543,1
6156,10545,1
6156,10547,1
6156,10550,1
6156,10551,1
6156,10552,1
6156,10553,1
6156,10555,1
6156,10560,1
6156,10563,1
6156,10566,1
6156,10567,1
6156,10570,1
6156,10571,1
6156,10581,1
6156,10583,1
6156,10586,1
6156,10590,1
6156,10594,1
6156,10595,1
6156,10597,1
6156,10598,1
6156,10600,1
6156,10601,1
6156,10604,1
6156,10605,1
6156,10608,1
6156,10610,1
6156,10611,1
6156,10619,1
6156,10622,1
6156,10624,1
6156,10629,1
6156,10630,1
6156,10632,1
6156,10637,1
6156,10638,1
6156,10639,1
6156,10642,1
6156,10646,1
6156,10649,1
6156,10651,1
6156,10652,1
6156,10654,1
6156,10665,1
6156,10667,1
6156,10668,1
6156,10670,1
6156,10674,1
6156,10136,1
6156,10676,1
6156,10678,1
6156,10691,1
6156,10697,1
6156,10699,1
6156,10700,1
6156,10702,1
6156,10706,1
6156,10708,1
6156,10709,1
6156,10710,1
6156,10711,1
6156,10712,1
6156,6272,1
6156,10721,1
6156,10724,1
6156,10729,1
6156,10733,1
6156,7601,1
6156,7938,1
6156,10736,1
6156,10737,1
6156,10743,1
6156,10745,1
6156,10747,1
6156,10748,1
6156,10751,1
6156,10755,1
6156,6904,1
6156,10756,1
6156,10757,1
6156,6906,1
6156,10759,1
6156,10760,1
6156,10753,1
6156,10761,1
6156,10763,1
6156,10766,1
6156,10767,1
6156,10768,1
6156,10772,1
6156,10773,1
6156,10774,1
6156,10779,1
6156,6398,1
6156,10782,1
6156,10785,1
6156,10786,1
6156,10790,1
6156,10791,1
6156,11251,1
6156,11293,1
6156,11322,1
6156,11331,1
6156,11357,1
6156,15812,1
6156,15813,1
6156,15818,1
6156,15822,1
6156,12662,1
6156,15826,1
6156,10808,1
6156,12604,1
6156,15836,1
6156,15839,1
6156,15859,1
6156,15907,1
10655,14886,1
5746,6296,1
5746,8770,1
5746,9404,1
10898,13199,1
10935,10934,1
10990,11106,1
7782,12359,1
6161,6272,1
6161,7383,1
6161,9188,1
6161,6306,1
6161,15542,1
11045,11044,1
11045,12233,1
11189,11188,1
7329,13801,1
4955,4956,1
4955,4957,1
4955,4958,1
4955,4959,1
4955,4961,1
4955,4962,1
4955,4966,1
4955,4967,1
4955,4971,1
4955,4979,1
4955,4984,1
4955,4997,1
4955,5003,1
4955,5015,1
4955,5027,1
4955,5068,1
4955,12971,1
4955,12972,1
4955,12976,1
4955,8154,1
4955,6295,1
4955,12980,1
4955,12984,1
4955,5845,1
4955,12993,1
4955,12994,1
4955,10810,1
4955,13004,1
4955,13005,1
4955,13008,1
4955,13011,1
4955,9781,1
4955,5938,1
4955,13021,1
4955,6854,1
4955,13035,1
4955,9425,1
4955,13045,1
4955,5092,1
4955,13050,1
4955,13052,1
4955,5745,1
4955,9780,1
4955,13109,1
7199,7855,1
14059,14058,1
7572,7571,1
14100,14099,1
931,3505,1
931,5090,1
951,3033,1
952,1095,1
1015,1014,1
1576,1592,1
1576,2194,1
1576,2196,1
1576,2514,1
1576,2525,1
1576,2813,1
1576,3338,1
1576,3332,1
1576,3368,1
1576,3445,1
1576,1814,1
1576,3490,1
1576,2626,1
1576,3251,1
1576,2119,1
1576,6595,1
1576,6931,1
1576,3187,1
1576,5551,1
1576,3375,1
1576,8052,1
1576,8053,1
1576,1765,1
