source,target,weight
6064979,5290740,1
6064979,4658199,1
6064979,5290739,1
6064979,1532833,1
6064979,5290741,1
6064962,1372206,1
6064938,146378,1
6064938,568136,1
6064961,1250379,1
6064961,5613502,1
6064961,1372212,1
6064961,398849,1
6064961,1532773,1
6064961,1532770,1
6064961,4015499,1
6064961,1532850,1
6064961,4015453,1
6064961,1532841,1
6064961,1250363,1
6064961,745295,1
6064961,1372188,1
6064961,745294,1
6064961,1532832,1
6064961,809905,1
6064961,885690,1
6064961,346326,1
6064964,4658186,1
6064964,5290729,1
6064964,4015499,1
6064964,1372206,1
6064964,1183795,1
6064964,964553,1
6064956,5613460,1
6064956,4015471,1
6064956,4015461,1
6064956,5613461,1
6064956,4015449,1
6064956,1250414,1
6064956,4376185,1
6064956,5290764,1
6064956,568112,1
6064956,4658174,1
6064956,1532834,1
6064956,1183785,1
6064956,4015460,1
6064953,5613467,1
6064953,5290728,1
6064953,4376169,1
6064953,5613465,1
6064953,5652940,1
6064963,4015440,1
6064963,5613475,1
6064963,964540,1
6064981,4376204,1
6064982,1183752,1
6064982,5290754,1
6064969,5290732,1
6064969,745292,1
6064969,146387,1
6064969,146386,1
6064969,4376150,1
6064969,175795,1
6064969,809905,1
6064969,1250362,1
6064969,745294,1
6064969,1250362,1
6064942,4376160,1
6064942,1183764,1
6064942,1250384,1
6064945,1372235,1
6064945,1250386,1
6064945,4376171,1
6064945,4015464,1
6064945,663875,1
6064954,4658159,1
6064954,5613469,1
6064954,745284,1
6064954,5290770,1
6064954,809896,1
6064958,1532853,1
6064958,398849,1
6064958,963273,1
6064958,1250402,1
6064958,568139,1
6064958,1532857,1
6064958,175792,1
6064958,480819,1
6064958,568116,1
6064958,5290694,1
6064974,4658169,1
6064974,4658178,1
6064943,1532776,1
6064943,1372224,1
6064943,4015486,1
6064944,5613476,1
6064944,745311,1
6064944,885694,1
6064937,4658139,1
6064937,1382887,1
6064937,1250401,1
6064937,4376188,1
6064937,4015469,1
6064977,6064955,1
6064977,1183761,1
6064977,1250394,1
6064977,1183764,1
6064977,4376189,1
6064977,1250384,1
6064977,5290774,1
6064978,1183757,1
6064978,663900,1
6064978,4376192,1
6064978,745311,1
6064978,4015441,1
6064978,1250385,1
6064980,398849,1
6064980,5290737,1
6064980,5613472,1
6064980,5613474,1
6064980,4376185,1
6064980,4658156,1
6064980,5290742,1
6064980,1532847,1
6064980,5613473,1
6064980,1532857,1
6064976,1532796,1
6064976,4015496,1
6064976,4376191,1
6064976,1250390,1
6064976,964514,1
6064976,4015486,1
6064976,1532850,1
6064976,964511,1
6064976,809908,1
6064951,5333911,1
6064951,4015489,1
6064951,4015425,1
6064951,4376166,1
6064951,5290692,1
6064959,5290746,1
6064959,4376185,1
6064959,4658153,1
6064959,4658191,1
6064959,5613489,1
6064959,5290740,1
6064959,1532833,1
6064959,1532818,1
6064959,4015450,1
6064959,5290763,1
6064959,5290762,1
6064959,1250414,1
6064959,1532834,1
6064940,5613504,1
6064940,5652880,1
6064940,4015441,1
6064950,5613487,1
6064950,4376187,1
6064950,1173149,1
6064950,5613489,1
6064950,1382904,1
6064950,1532795,1
6064950,5290771,1
6064950,1532143,1
6064950,5613488,1
6064950,5613487,1
6064984,4658169,1
6064984,1250418,1
6064946,4658171,1
6064946,1372174,1
6064946,4376189,1
6064946,964498,1
6064946,1532810,1
6064946,663848,1
6064946,346331,1
6064936,5613460,1
6064936,4376209,1
6064936,4376165,1
6064936,4015449,1
6064936,1250401,1
6064936,4015448,1
6064936,1532833,1
6064970,5290768,1
6064970,5613501,1
6064970,568137,1
6064970,1250353,1
6064970,5613474,1
6064970,964540,1
6064970,5290734,1
6064967,4658165,1
6064967,5290764,1
6064967,4376169,1
6064957,4376199,1
6064957,4015474,1
6064983,5613473,1
6064983,5290742,1
6064983,5613474,1
6064983,4015450,1
6064983,5290732,1
6064983,1532818,1
6064947,1183772,1
6064947,4376172,1
6064947,4376169,1
6064947,1250376,1
6064947,5290727,1
6064947,4658183,1
6064947,5613467,1
6064947,1532839,1
6064947,4015464,1
6064948,1532839,1
6064948,5613467,1
6064948,6064947,1
6064948,5652940,1
6064948,809932,1
6064965,4658159,1
6064965,346321,1
6064965,4035742,1
6064965,809871,1
6064965,4015447,1
6064965,1250401,1
6064965,4658163,1
6064965,5613488,1
6064965,1250402,1
6064965,480809,1
6064965,4658174,1
6064965,964531,1
6064965,5290749,1
6064952,4376187,1
6064952,4658159,1
6064952,5613487,1
6064952,5613488,1
6064952,346302,1
6064952,5613441,1
6064952,398859,1
6064952,809871,1
6064952,6065007,1
6064952,885678,1
6064972,1532830,1
6064972,1372214,1
6064972,4658165,1
6064972,1183821,1
6064972,4015452,1
6064949,175782,1
6064949,5290780,1
6064949,1183820,1
6064939,1532839,1
6064939,1250376,1
6064939,1372214,1
6064939,885716,1
6064939,4376169,1
6064939,5613484,1
6064939,1532770,1
6064939,1183786,1
6064939,346326,1
6064960,5613460,1
6064960,4015490,1
6064960,5613461,1
6064960,4015449,1
6064960,4376182,1
6064960,4658188,1
6064960,5613459,1
6064966,5613501,1
6064966,4015487,1
6064966,5290753,1
6064971,1183789,1
6064971,1532830,1
6064971,4376209,1
6064971,1532831,1
6064971,4658155,1
6064971,5613499,1
6064971,1532848,1
6064971,1532850,1
6064971,5613500,1
6064971,885690,1
6064971,5613462,1
6064971,1372196,1
6064971,745296,1
6064971,4376173,1
6064971,5290738,1
6064971,4658156,1
6064971,4015451,1
6064971,1183821,1
6064971,4376212,1
6064971,5613473,1
6064971,4015452,1
6064975,5613492,1
6064975,745319,1
6064975,4658154,1
6064975,1250414,1
6064975,4376159,1
6064975,568112,1
6064975,5290762,1
6064975,4658153,1
6064975,1250386,1
6064975,1250413,1
6064975,885694,1
6064975,1532856,1
6064975,663875,1
6064975,4015460,1
6102463,4677362,1
6102463,5333020,1
6102463,4658129,1
6102463,4035759,1
6102463,4389009,1
6102463,5290723,1
6102463,4677361,1
6102463,5290695,1
6102463,1532781,1
6102463,4677352,1
6102463,4658124,1
6102463,4376144,1
6102463,4677360,1
6102463,4677365,1
6102463,5333564,1
6102460,398870,1
6102460,5652398,1
6102460,5333920,1
6102460,4677363,1
6102460,801851,1
6102460,4389006,1
6102460,5332611,1
6102459,5290766,1
6102459,5333895,1
6102462,885091,1
6102462,4658133,1
6102462,5290712,1
6102462,4389006,1
6102462,1382905,1
6102462,5652931,1
6102462,801860,1
6102453,4658136,1
6102453,963292,1
6102453,963290,1
6102438,4677362,1
6102438,235203,1
6102438,4677358,1
6102438,5290695,1
6102438,4389006,1
6102454,5332593,1
6102454,5290707,1
6102442,4015419,1
6102442,5652398,1
6102442,5652910,1
6102442,4035746,1
6102442,5652443,1
6102442,4376154,1
6102448,5652392,1
6102448,1249006,1
6102448,5290704,1
6102448,4658123,1
6102445,5653587,1
6102445,4658138,1
6102445,4658127,1
6102451,4376144,1
6102451,5290720,1
6102451,5290745,1
6102451,5652398,1
6102451,346302,1
6102451,729568,1
6102451,885086,1
6102439,4658125,1
6102439,5290691,1
6102439,5333893,1
6102439,4376152,1
6102440,4015419,1
6102440,5613437,1
6102440,4376154,1
6102440,4015424,1
6102440,5652520,1
6102440,885086,1
6102440,4389006,1
6102446,1382904,1
6102446,5290752,1
6102446,5290720,1
6102446,4015439,1
6102446,5613445,1
6102446,1382905,1
6102446,729560,1
6102446,1173148,1
6102441,5613453,1
6102441,5290720,1
6102441,4015439,1
6102441,4376154,1
6102441,4015424,1
6102441,4035752,1
6102441,885086,1
6102461,5652931,1
6102461,5333428,1
6102461,5613439,1
6102461,5652940,1
6102461,5290725,1
6102461,885098,1
6102437,1532142,1
6102437,5652433,1
6102437,4035766,1
6102437,5332628,1
6102437,5613439,1
6102437,5290704,1
6102450,1532821,1
6102450,4677368,1
6102450,5652460,1
6102450,5332611,1
6102450,1382893,1
6102450,5333431,1
6102458,5290694,1
6102458,5333880,1
6102458,1532126,1
6102458,1382886,1
6102458,5652910,1
6102456,5652478,1
6102456,4388994,1
6102456,5613451,1
6102456,1532134,1
6102456,5652922,1
6102447,4376134,1
6102447,5333023,1
6102447,4376131,1
6102447,5652879,1
6102447,4677358,1
6102447,5652932,1
6102447,4389011,1
6102447,4677365,1
6102447,4015424,1
6102447,5652885,1
6102455,1382887,1
6102455,4677356,1
6102455,4658126,1
6102455,4376138,1
6102455,4376137,1
6102455,4015427,1
6102455,5332593,1
6102455,4376139,1
6102455,5290707,1
6102455,5613424,1
6102435,1382902,1
6102435,4389006,1
6102435,5613431,1
6102435,5333878,1
6102435,5613452,1
6102435,4658127,1
6102435,1382884,1
6102435,4376144,1
6102435,5613437,1
6102435,4035759,1
6102435,4658138,1
6102435,4658124,1
6102435,4376143,1
6102435,4677361,1
6102435,4376132,1
6102435,4376133,1
6102457,4658129,1
6102457,4376133,1
6102457,398857,1
6102457,5333020,1
6102457,5613487,1
6102457,5613488,1
6102457,5613450,1
6102457,5290711,1
6102457,5613486,1
6102457,4035741,1
6102457,885086,1
6102443,4015419,1
6102443,4376154,1
6102443,4035752,1
6102443,1532126,1
6102443,4015424,1
5613455,1382905,1
5613455,567746_1,1
5613455,636761,1
5613455,5290695,1
5613451,5333443,1
5613451,4376134,1
5613451,4658136,1
5613451,4658131,1
5613451,1532133,1
5613451,1249028,1
5613451,4677364,1
5613451,5333437,1
5613440,568118,1
5613440,146402,1
5613440,4015425,1
5613440,4376153,1
5613440,4376152,1
5613440,5290692,1
5613440,885086,1
5613453,5290720,1
5613453,4015439,1
5613453,1382904,1
5613453,4376131,1
5613453,5290702,1
5613453,235219,1
5613453,5290718,1
5613453,5290719,1
5613453,4376146,1
5613453,1382905,1
5613453,885086,1
5613432,5290698,1
5613432,5290701,1
5613432,4658133,1
5613433,480803,1
5613456,4015419,1
5613456,5333443,1
5613456,885098,1
5613456,5290725,1
5613456,4658140,1
5613456,4658133,1
5613456,5290723,1
5613456,5290722,1
5613456,1532126,1
5613456,4015432,1
5613456,4015425,1
5613456,745302,1
5613456,5290726,1
5613456,528686,1
5613456,4015423,1
5613445,1173156,1
5613445,1532124,1
5613434,4376131,1
5613429,4658136,1
5613429,4376151,1
5613429,4376143,1
5613429,801851,1
5613429,4658146,1
5613429,1532144,1
5613428,5290720,1
5613428,5290692,1
5613431,4376144,1
5613431,4015420,1
5613431,4376134,1
5613431,5333878,1
5613431,4658124,1
5613431,4035745,1
5613431,4376131,1
5613431,4677358,1
5613431,4677365,1
5613431,4376143,1
5613431,1532136,1
5613431,729560,1
5613431,4376133,1
5613431,885086,1
5613431,963289,1
5613431,885092,1
5613431,4658129,1
5613438,4658146,1
5613458,4376134,1
5613458,4376144,1
5613458,5290722,1
5613458,5333443,1
5613458,1249031,1
5613435,4658159,1
5613435,963286,1
5613435,4658166,1
5613435,5290705,1
5613435,1173145,1
5613435,5290770,1
5613435,809866,1
5613435,5290731,1
5613435,4015444,1
5613435,1382892,1
5613435,346302,1
5613435,4658123,1
5613435,5290765,1
5613437,5290711,1
5613437,4658147,1
5613437,963289,1
5613437,5290700,1
5613437,4376144,1
5613437,5290708,1
5613437,4658124,1
5613437,4658138,1
5613437,4658127,1
5613437,4677365,1
5613427,4015439,1
5613427,4376151,1
5613427,4376132,1
5613427,5290692,1
5613452,4376131,1
5613452,4376146,1
5613452,4658129,1
5613452,4388992,1
5613424,1382888,1
5613424,4658149,1
5613449,4035748,1
5613449,5290722,1
5613449,5332611,1
5613449,4658130,1
5613449,5333919,1
5613449,1173151,1
5613439,1532142,1
5613439,4015422,1
5613439,146402,1
5613439,4035766,1
5613439,5332628,1
5613439,1532136,1
5613439,729568,1
5613439,636793,1
5613444,4658143,1
5613444,4658145,1
5613444,1532124,1
5613444,1249004,1
5613444,175815,1
5613444,1173152,1
5613444,1173148,1
5613444,636718,1
5613436,885091,1
5613436,1532145,1
5613436,1382885,1
5613436,1532144,1
5613436,4376151,1
5613436,963283,1
5613436,963290,1
5613436,4658138,1
5613436,801860,1
5613436,1173153,1
5613425,4376139,1
5613425,4658149,1
5613425,4376146,1
5613425,4015427,1
5613425,885095,1
5613425,4376132,1
5613425,5290702,1
5613426,5333895,1
5613457,5290722,1
5613457,1532122,1
5613457,4376132,1
5613442,1532139,1
5613442,1532138,1
5613442,5290770,1
5613442,528685,1
5613442,175815,1
5613442,1532122,1
5613442,1382894,1
5613442,885098,1
5613448,5290697,1
5613448,1532142,1
5613448,4376168,1
5613448,5290705,1
5613448,5332586,1
5613448,1532141,1
5613448,4015436,1
5613448,1382901,1
5613448,4376140,1
5613448,1249011,1
5613448,4658123,1
5613450,4658136,1
5613450,4376134,1
5613450,963273,1
5613450,1173155,1
5613450,801851,1
5613450,4035762,1
5613430,1382885,1
5613430,963291,1
5613430,663916,1
5613430,963291,1
5613447,4658148,1
5613447,4376154,1
5613447,1532126,1
5613447,4658145,1
5613447,5290706,1
5613447,4015435,1
5613447,4015416,1
5613447,4658142,1
5613447,4015424,1
5613447,398863,1
5613447,4658123,1
5613443,146402,1
5613443,146386,1
5613443,1382895,1
5613443,636793,1
5613443,1173157,1
5613443,175815,1
5613443,809866,1
5613443,1382894,1
5613446,4376155,1
5613454,1382904,1
5613454,5290715,1
5613454,4658131,1
5613454,5290720,1
5613454,4376131,1
5613454,885086,1
5613463,4658162,1
5613463,1372240,1
5613463,4015467,1
5613463,4015475,1
5613463,1249008,1
5613463,4015450,1
5613505,4015470,1
5613505,4376163,1
5613505,1183793,1
5613505,5290744,1
5613461,4658159,1
5613461,4376173,1
5613461,4376165,1
5613461,4015449,1
5613461,4015453,1
5613461,1532832,1
5613461,1532831,1
5613461,4658174,1
5613461,885690,1
5613461,1532833,1
5613461,4376210,1
5613461,1183785,1
5613460,4376165,1
5613460,1532781,1
5613460,4015449,1
5613460,559213,1
5613460,1532834,1
5613460,885096,1
5613460,4376144,1
5613460,4015461,1
5613460,1382903,1
5613460,4376143,1
5613460,4658174,1
5613460,4658127,1
5613460,636792,1
5613460,1532833,1
5613460,885092,1
5613460,146375,1
5613460,1183785,1
5613484,1532842,1
5613484,964507,1
5613484,1250376,1
5613484,663858,1
5613480,5290768,1
5613480,1183754,1
5613480,1250400,1
5613480,4015467,1
5613480,4658165,1
5613465,663875,1
5613492,745713,1
5613492,663886,1
5613492,1372176,1
5613492,480789,1
5613492,1183762,1
5613492,5290780,1
5613492,4015502,1
5613492,4658152,1
5613492,885683,1
5613492,1532808,1
5613492,4658188,1
5613492,1250384,1
5613492,5290775,1
5613492,480807,1
5613469,4015490,1
5613469,4658159,1
5613469,809896,1
5613469,1532851,1
5613469,5290770,1
5613478,1183766,1
5613478,1250414,1
5613478,1372235,1
5613478,964516,1
5613495,1250404,1
5613495,4658172,1
5613495,235223,1
5613495,1250404,1
5613495,1250384,1
5613495,4376206,1
5613495,5290736,1
5613495,4376164,1
5613495,1372217,1
5613471,4015467,1
5613471,1250400,1
5613471,1532856,1
5613477,5290762,1
5613477,1532807,1
5613477,1250414,1
5613477,4376198,1
5613474,4015467,1
5613474,5290742,1
5613494,346331,1
5613494,1372173,1
5613494,1532810,1
5613494,5290775,1
5613494,1250384,1
5613496,4658155,1
5613496,4658156,1
5613496,1532795,1
5613496,5290737,1
5613504,1532778,1
5613504,4376144,1
5613504,1372220,1
5613491,964498,1
5613491,346331,1
5613491,663848,1
5613491,1372174,1
5613473,146395,1
5613473,5290738,1
5613473,4376157,1
5613473,1532857,1
5613473,809905,1
5613473,4658156,1
5613473,5290742,1
5613473,964506,1
5613473,1532858,1
5613473,1532855,1
5613473,4658177,1
5613473,1372196,1
5613473,1250376,1
5613479,346321,1
5613479,1183757,1
5613479,964541_06,1
5613479,4376192,1
5613479,480809,1
5613479,964531,1
5613479,480812,1
5613479,1250385,1
5613499,5290738,1
5613499,4376209,1
5613499,235211,1
5613499,4658156,1
5613499,964506,1
5613499,4376174,1
5613499,398875,1
5613499,5290756,1
5613499,5290737,1
5613499,4015480,1
5613499,4376175,1
5613499,4658155,1
5613499,1532780,1
5613498,5290742,1
5613498,398846,1
5613498,4376210,1
5613498,175794,1
5613498,745333,1
5613498,235211,1
5613498,4658163,1
5613498,5290738,1
5613498,809917,1
5613498,663910,1
5613498,745296,1
5613498,175771,1
5613498,885690,1
5613498,885689,1
5613486,5290748,1
5613486,1173149,1
5613486,528685,1
5613486,1173157,1
5613485,4658178,1
5613485,4658167,1
5613485,4658158,1
5613485,4015476,1
5613485,485155,1
5613485,4658175,1
5613472,4015450,1
5613472,1250414,1
5613472,4658156,1
5613472,235211,1
5613472,5290738,1
5613472,398875,1
5613472,964506,1
5613472,885694,1
5613472,4658155,1
5613472,5290737,1
5613483,5290731,1
5613483,1173145,1
5613459,4015490,1
5613459,4658188,1
5613459,1372234,1
5613459,568103,1
5613459,964515,1
5613459,175782,1
5613459,663875,1
5613490,885683,1
5613490,885694,1
5613490,146391,1
5613490,5290780,1
5613506,5290744,1
5613506,1183793,1
5613506,4015470,1
5613506,4376163,1
5613506,885684,1
5613488,235222,1
5613488,809871,1
5613488,1250401,1
5613488,4015446,1
5613488,1250402,1
5613488,729568,1
5613488,5290749,1
5613488,4389013,1
5613488,398859,1
5613488,5290704,1
5613488,4376186,1
5613488,4035762,1
5613482,5290705,1
5613482,1250412,1
5613482,146402,1
5613482,1183814,1
5613482,4658177,1
5613482,4658164,1
5613470,5290763,1
5613470,5290764,1
5613470,4658169,1
5613470,1250412,1
5613470,4376159,1
5613470,964516,1
5613470,5290762,1
5613470,4658153,1
5613470,1250413,1
5613470,809932,1
5613470,4015460,1
5613464,885709,1
5613462,4376209,1
5613462,1532851,1
5613462,4376212,1
5613462,5290737,1
5613462,4376174,1
5613462,1372213,1
5613462,4658156,1
5613462,5290738,1
5613462,1532832,1
5613462,809896,1
5613462,235211,1
5613462,4658155,1
5613462,4376175,1
5613502,809905,1
5613502,4015499,1
5613502,745294,1
5613502,4015482,1
5613502,175773,1
5613502,5290754,1
5613502,4015498,1
5613502,5290756,1
5613502,5613473,1
5613502,398849,1
5613502,1250414,1
5613502,346326,1
5613502,663929,1
5613502,1183797,1
5613502,1250376,1
5613502,1532774,1
5613502,1372188,1
5613502,4015487,1
5613475,1532806,1
5613475,4015440,1
5613475,1372206,1
5613475,4015443,1
5613503,809890,1
5613468,1173159,1
5613468,567787,1
5613468,4658134,1
5613468,5290770,1
5613468,1382891,1
5613468,4376155,1
5613468,4658123,1
5613468,1173161,1
5613476,1532855,1
5613476,1250370,1
5613476,5290762,1
5613476,4376198,1
5613476,1532807,1
5613476,1250369,1
5613493,809908,1
5613493,175805,1
5613493,5290733,1
5613493,4015500,1
5613493,346331,1
5613493,1372173,1
5613493,5290780,1
5613500,1532831,1
5613500,4376173,1
5613500,346312,1
5613500,1183789,1
5613500,4015453,1
5613500,885690,1
5613500,745295,1
5613500,1532832,1
5613500,1532834,1
5613500,5290761,1
5613467,1372235,1
5613467,4376171,1
5613467,4015464,1
5613467,4376172,1
5613467,4376169,1
5613467,1532839,1
5613489,4015449,1
5613489,1532834,1
5613489,1532833,1
5613497,4376159,1
5613497,568112,1
5613497,1183758,1
5613501,5290734,1
5613501,1532850,1
5613501,5290707,1
5613501,4658152,1
5613481,1250358,1
5613481,1250360,1
5613487,1173149,1
5613487,1382904,1
5613487,809871,1
5613487,1532143,1
5613487,5290745,1
5613487,398857,1
5613487,4658193,1
5613487,4376146,1
5613487,745289,1
5652392,1249013,1
5652392,346302,1
5652392,4015439,1
5652392,1249015,1
5652392,5290704,1
5652392,1382893,1
5652398,4376144,1
5652398,1532139,1
5652398,5332628,1
5652398,729568,1
5652398,5290745,1
5652398,885086,1
5652398,4376140,1
5652398,4677369,1
5652398,346302,1
5652398,4658123,1
5652433,1532145,1
5652433,1532142,1
5652433,663916,1
5652433,4035766,1
5652433,5332628,1
5652433,4658161,1
5652443,5332629,1
5652443,1249015,1
5652443,1382891,1
5652443,5290704,1
5652460,4658159,1
5652460,4677368,1
5652460,5332611,1
5652460,4389000,1
5652460,4015424,1
5652460,4658123,1
5652467,5290707,1
5652478,801851,1
5652478,4376136,1
5652484,4677352,1
5652484,4677350,1
5652484,5332584,1
5652484,4388990,1
5652484,5333428,1
5652484,4376142,1
5652520,4658129,1
5652520,4015419,1
5652520,4035749,1
5652520,1382904,1
5652520,4015439,1
5652520,1173158,1
5652520,346302,1
5652520,729560,1
5652520,4376154,1
5652520,4376133,1
5652520,4389006,1
5652520,1532129,1
5652520,1382905,1
5652530,963273,1
5652530,636789,1
5652530,963288,1
5652530,801851,1
5652530,1249027,1
5652940,5333564,1
5652940,4376169,1
5652940,146402,1
5652940,528686,1
5652940,5332629,1
5652940,5290728,1
5652931,5333443,1
5652931,4389005,1
5652931,4658133,1
5652931,5290722,1
5652931,4658136,1
5652931,5290726,1
5652931,1173155,1
5652931,801866,1
5652931,4389006,1
5652931,1532122,1
5652931,885097,1
5652932,5290715,1
5652932,4389006,1
5652932,5333245,1
5652932,4677362,1
5652932,4376131,1
5652932,4677366,1
5652922,5333437,1
5652922,5333443,1
5652922,5333878,1
5652922,4677364,1
5652926,4389004,1
5652910,4015419,1
5652910,4376129,1
5652910,5333878,1
5652910,4389006,1
5652910,4035746,1
5652885,146375,1
5652885,1532136,1
5652885,4376134,1
5652885,4677365,1
5652885,4376131,1
5652885,5290723,1
5652890,4035762,1
5652890,4035754,1
5652879,4658129,1
5652879,4677358,1
5652879,4376145,1
5652879,5333020,1
5652879,4677365,1
5652879,5333023,1
5652879,4376131,1
5652880,4035757,1
5652880,4389006,1
5652880,4035758,1
5652880,4376131,1
5652880,4677358,1
5652880,4376145,1
5653598,4658129,1
5653598,4388992,1
5653598,4677365,1
5653598,4677360,1
5653598,4389009,1
5653599,4376144,1
5653599,4658127,1
5290699,4015419,1
5290699,1382906,1
5290699,1382909,1
5290699,4015424,1
5290699,4015425,1
5290700,4658147,1
5290719,809891,1
5290719,4015422,1
5290719,636790,1
5290719,4015496,1
5290719,1382904,1
5290719,1173156,1
5290719,4376147,1
5290719,4015439,1
5290719,4015444,1
5290719,1382905,1
5290719,885092,1
5290719,4677357,1
5290695,4389008,1
5290695,1532136,1
5290695,4658137,1
5290695,4015417,1
5290695,745289,1
5290695,4376144,1
5290695,4658124,1
5290695,235203,1
5290695,1382903,1
5290695,1532124,1
5290695,729560,1
5290695,1382902,1
5290695,4658146,1
5290695,636792,1
5290695,1532150,1
5290695,146375,1
5290690,4015425,1
5290698,4015418,1
5290698,4035762,1
5290706,4015419,1
5290706,1532150,1
5290706,4658142,1
5290706,4658148,1
5290706,1532126,1
5290706,4376140,1
5290706,4658123,1
5290717,4376134,1
5290717,4658133,1
5290717,1532125,1
5290717,1382896,1
5290717,1532122,1
5290709,1382900,1
5290709,1173146,1
5290709,4376149,1
5290709,1382891,1
5290709,963291,1
5290709,528686,1
5290709,963291,1
5290709,963274,1
5290702,4376144,1
5290702,1249006,1
5290702,146386,1
5290702,4658146,1
5290702,4376146,1
5290702,1183791,1
5290696,4035744,1
5290696,963287,1
5290696,1249024,1
5290696,4376131,1
5290696,485139,1
5290696,4376133,1
5290696,559216,1
5290696,4389006,1
5290696,4677370,1
5290696,4658123,1
5290691,4015421,1
5290691,4376143,1
5290691,1382907,1
5290725,809866,1
5290725,4658134,1
5290710,4658140,1
5290710,4015425,1
5290710,4015422,1
5290710,1532150,1
5290707,885086,1
5290707,485139,1
5290707,346302,1
5290707,4658123,1
5290707,1382905,1
5290715,4376131,1
5290715,729560,1
5290715,4658133,1
5290715,4015439,1
5290715,4677366,1
5290715,4658131,1
5290715,4389011,1
5290715,346302,1
5290697,1532124,1
5290697,559216,1
5290704,1532142,1
5290704,1249015,1
5290704,729568,1
5290704,4015421,1
5290704,1382891,1
5290704,1382892,1
5290704,1382893,1
5290704,4658134,1
5290704,1382895,1
5290713,1382904,1
5290713,729560,1
5290713,4035758,1
5290713,4389011,1
5290713,1532143,1
5290713,4035757,1
5290713,4376145,1
5290726,4658133,1
5290726,1532781,1
5290726,4376131,1
5290692,1532134,1
5290692,4015425,1
5290722,1532122,1
5290722,4376131,1
5290720,809864,1
5290720,1382904,1
5290720,4015439,1
5290720,4376131,1
5290720,729560,1
5290720,4389011,1
5290720,4658136,1
5290720,1382905,1
5290720,885086,1
5290720,4388996,1
5290712,175815,1
5290712,4015432,1
5290712,528686,1
5290705,4658159,1
5290705,1532139,1
5290705,663867,1
5290705,146402,1
5290705,1532141,1
5290705,663916,1
5290705,4015422,1
5290705,663866,1
5290705,567800,1
5290705,1532138,1
5290705,1249015,1
5290705,567787,1
5290705,729568,1
5290705,1249008,1
5290705,1173157,1
5290705,809866,1
5290705,1249023,1
5290705,4015444,1
5290705,1382894,1
5290705,1382895,1
5290705,4658123,1
5290708,4389009,1
5290708,1532139,1
5290708,175815,1
5290708,235181,1
5290708,4015432,1
5290708,636793,1
5290708,4658127,1
5290708,4389006,1
5290701,528685,1
5290701,4658147,1
5290701,4658140,1
5290701,4015418,1
5290701,963281,1
5290701,963281,1
5290701,4015425,1
5290694,1382887,1
5290694,485140,1
5290694,1532144,1
5290694,4015426,1
5290694,4376136,1
5290694,4376143,1
5290694,801851,1
5290694,4015427,1
5290716,963279,1
5290716,4658138,1
5290716,1249009,1
5290716,1382905,1
5290711,1532122,1
5290711,4389008,1
5290714,4677358,1
5290714,4376145,1
5290714,4658146,1
5290714,4658144,1
5290718,1382904,1
5290718,1372194,1
5290718,1173156,1
5290718,4389013,1
5290718,4376155,1
5290718,729560,1
5290718,636792,1
5290721,1532138,1
5290721,1173155,1
5290721,1382889,1
5290724,885091,1
5290724,4658133,1
5290724,4658140,1
5290724,4658127,1
5290724,1382909,1
5290724,4658142,1
5290724,175815,1
5290758,4376179,1
5290758,5290760,1
5290758,1532777,1
5290758,1250413,1
5290758,1532778,1
5290758,1532779,1
5290758,1532772,1
5290758,1250379,1
5290758,1372220,1
5290741,568118,1
5290741,480803,1
5290741,4658199,1
5290731,4376198,1
5290731,568105,1
5290731,885679,1
5290731,1173145,1
5290731,1382903,1
5290731,4376197,1
5290747,4658169,1
5290747,1250418,1
5290747,4658153,1
5290747,964519,1
5290747,1250384,1
5290747,4376171,1
5290765,809887,1
5290765,4015460,1
5290728,1183772,1
5290728,4376169,1
5290728,1372235,1
5290728,1183774,1
5290728,663875,1
5290764,745319,1
5290764,4658198,1
5290764,809932,1
5290764,1250414,1
5290764,1372235,1
5290764,4376159,1
5290764,4658153,1
5290764,964519,1
5290764,1250413,1
5290764,663875,1
5290764,4015460,1
5290766,1372221,1
5290766,146378,1
5290766,1250412,1
5290766,4015478,1
5290766,485139,1
5290766,568136,1
5290766,4015489,1
5290766,4677354,1
5290744,964508,1
5290744,1183793,1
5290744,885684,1
5290744,809883,1
5290744,4376163,1
5290744,4015470,1
5290761,346338,1
5290761,398867,1
5290732,567777,1
5290732,1532831,1
5290732,1372179,1
5290732,1532772,1
5290770,4015490,1
5290770,4658159,1
5290770,4658160,1
5290770,1532139,1
5290770,5290705,1
5290770,4015422,1
5290770,146402,1
5290770,1532138,1
5290770,4658188,1
5290770,1173157,1
5290770,809866,1
5290770,4015444,1
5290770,1382894,1
5290734,4015466,1
5290734,1183754,1
5290734,964540,1
5290734,235194,1
5290734,1250353,1
5290778,4658196,1
5290778,885692,1
5290778,1250394,1
5290742,885694,1
5290742,4376178,1
5290742,4015442,1
5290742,885696,1
5290742,1532778,1
5290742,4015487,1
5290742,1532859,1
5290742,4015478,1
5290742,1532858,1
5290742,4376160,1
5290742,567777,1
5290742,1372190,1
5290760,885739,1
5290760,175794,1
5290760,567787,1
5290760,1372220,1
5290760,5290758,1
5290760,346302,1
5290760,1532779,1
5290736,1250404,1
5290736,1183824,1
5290736,1250404,1
5290736,1532795,1
5290736,1250385,1
5290736,4015458,1
5290736,4376197,1
5290736,663888,1
