4283235,1981,US,438,4,46
4314875,1982,US,438,4,46
4324611,1982,US,438,4,46
4330384,1982,JP,204,1,19
4333793,1982,US,438,4,46
4380489,1983,DE,438,4,46
4419142,1983,JP,438,4,46
4441941,1984,JP,438,4,46
4502914,1985,DE,438,4,46
4375124,1983,US,438,4,46
4446476,1984,US,257,4,46
4470062,1984,JP,257,4,46
4520552,1985,FR,438,4,46
4522662,1985,US,117,1,19
4661202,1987,JP,438,4,46
3681668,1972,JP,257,4,46
3703420,1972,US,438,4,46
3762966,1973,US,438,4,46
4062034,1977,JP,257,4,46
4302763,1981,JP,257,4,46
4339767,1982,US,257,4,46
4392149,1983,US,257,4,46
4419150,1983,US,438,4,46
4484211,1984,JP,257,4,46
4674173,1987,US,438,4,46
3863330,1975,US,438,4,46
4068254,1978,US,257,4,46
4120707,1978,US,438,4,46
4256515,1981,US,438,4,46
4325180,1982,US,438,4,46
3156591,1964,US,117,1,19
3651385,1972,JP,257,4,46
3928092,1975,US,438,4,46
3947299,1976,NL,438,4,46
4074304,1978,JP,257,4,46
4101350,1978,US,438,4,46
3853633,1974,US,438,4,46
4584763,1986,US,438,4,46
188123,1989,US,264,5,51
358853,1989,US,264,5,51
743525,1989,US,264,5,51
1391678,1989,US,264,5,51
3582376,1971,US,106,1,12
3665720,1972,DK,405,6,64
3683760,1972,US,404,6,69
3730763,1973,US,427,1,12
3745775,1973,US,405,6,64
3914359,1975,GB,264,5,51
3922832,1975,US,52,6,69
3927163,1975,US,264,5,51
4042407,1977,JP,524,1,15
4129449,1978,JP,106,1,12
4366209,1982,US,428,6,69
4367986,1983,JP,588,1,19
4374672,1983,US,106,1,12
4390372,1983,US,524,1,15
4461856,1984,US,523,1,15
4487633,1984,JP,524,1,15
4504315,1985,CH,106,1,12
433794,1987,US,438,4,46
4443933,1984,FR,438,4,46
4830978,1989,US,438,4,46
4847214,1989,US,438,4,46
4026733,1977,US,438,4,46
4063967,1977,DE,438,4,46
4072545,1978,US,438,4,46
4239559,1980,JP,438,4,46
4389255,1983,US,438,4,46
4431460,1984,US,438,4,46
4459741,1984,DE,438,4,46
4532696,1985,JP,438,4,46
